Title,buy_box_availability,rating_numeric,review_count,monthly_demand,current_price,listed_price_clean,is_sponsored_clean,has_coupon,has_bestseller_badge
"PHILIPS CR2450 Battery, [5-Pack] cr2450 3v Lithium Coin Cell Batteries, Long-Lasting 2450 batteries, 10-Year Shelf Life, CR 2450 Battery for Car Key Fob, Medical Devices, MyQ battery, Remote Controls.",Add to cart,4.7,137.0,1000.0,9.99,,Sponsored,0,0
D'Addario Mic Mute Infared Microphone Sensor - Feedback Eliminator,Add to cart,4.9,20.0,100.0,99.99,,Sponsored,0,0
"Apple Mid 2015 iPad Mini 4 7.9-inch, Wi-Fi, 64GB Gold (Renewed)",,3.9,483.0,200.0,109.0,,Organic,0,0
"HP 2025 Omnidesk (Envy Next Brand) M02 AI Copilot Business Tower Desktop, Core i7-14700, 32GB DDR5, 1TB SSD, Wired KB & Mouse, Wi-Fi 6, Bluetooth, W11P, Bundle with Lexar SL660 512GB Portable SSD",Add to cart,5.0,1.0,50.0,949.0,,Organic,0,0
"Keychron B6 Pro Ultra-Thin Wireless Keyboard, Full-Size ZMK with Numeric Keypad Quiet Typing, 2.4 GHz/Bluetooth 5.2/Wired Connection Long Battery Life, Compatible with Mac Windows Linux - Space Gray",Add to cart,4.0,68.0,200.0,38.24,44.99,Organic,0,0
"DEWALT Heavy Duty Magnetic Power Bank 5,000mAh, Rugged Wireless Portable Charger, 18W Fast Charging Battery Pack, USB-C to C w/USB Adapter Cable 4', Water Resistant, Works w/Magsafe iPhone 16/15/14",Add to cart,3.8,241.0,200.0,57.99,,Organic,0,0
Humminbird 410190-1 Helix 5 Sonar G2,Add to cart,4.5,663.0,100.0,212.06,,Organic,0,0
"Hisense 40-Inch Class H4 Series LED Roku Smart TV with Alexa Compatibility (40H4F, 2020 Model)",Add to cart,4.5,8963.0,100.0,184.95,,Organic,0,0
GE 3-Outlet Power Strip Surge Protector 15 Ft Braided Long Cord Extension Cord Surge Protector Power Strip Flat Plug Extension Cord 250 Joules UL Listed Black 44237,Add to cart,4.8,20354.0,500.0,12.23,,Organic,0,0
"HP 213X High Yield Yellow Original Laserjet Toner Cartridge, W2132X. Works Laserjet Enterprise 5700, 5800, 6700, 6701, 6800, 6801",Add to cart,5.0,4.0,50.0,321.89,,Organic,0,0
"Razer Joro Portable Wireless Gaming Keyboard: Thin, Light, Compact - Chroma RGB - Low Profile Switches - Bluetooth - Long Battery Life - Snap Tap - For PC & Mac Laptops, Steam Deck, Smartphone, Tablet",Add to cart,4.4,42.0,100.0,139.99,,Organic,0,0
Apple Magic Keyboard - US English - Silver (Renewed),,4.4,227.0,200.0,59.91,66.0,Organic,0,0
"Amazon Basics 6-in-1 USB-C 3.2 (10G) Hub, 1 USB-C 100W PD Input, 2 USB-A, 1 USB-C, HDMI 4K, Ethernet, Light Grey, 11.94 x 4.6 x 1.5cm",Add to cart,4.2,207.0,300.0,29.98,,Organic,0,0
"Mounting Dream Sliding TV Wall Mount for 42-86"" TVs, Full Motion Articulating Dual Arms, Easy TV Centering, Max VESA 600x400mm, 132 lbs, MD2198",,4.8,3552.0,200.0,98.99,129.99,Organic,0,0
"Sony WH-1000XM6 The Best Wireless Noise Canceling Headphones, HD NC Processor QN3, 12 Microphones, Adaptive NC Optimizer, Mastered by Engineers, Studio-Quality, 30-Hour Battery, Midnight Blue",Add to cart,4.4,787.0,2000.0,448.0,,Sponsored,0,0
"Anker Soundcore 2 Portable Bluetooth Speaker with Stereo Sound, Bluetooth 5, Bassup, IPX7 Waterproof, 24-Hour Playtime, Wireless Stereo Pairing, Speaker for Home, Outdoors, Travel",Add to cart,4.6,137593.0,10000.0,39.99,44.99,Sponsored,0,0
"Belkin USB C to HDMI Adapter + USBC Charging Port to Charge While You Display, Supports 4K UHD Video, Passthrough Power up to 60W for Connected Devices, Compatible with MacBook, iPad, Windows",Add to cart,4.2,2189.0,300.0,29.89,34.99,Organic,0,0
"Carhartt 27L Classic Single-Compartment Backpack, Durable Pack with Laptop Sleeve and Duravax Abrasion Resistant Base, Black",Add to cart,4.9,40.0,200.0,99.99,,Organic,0,0
Pyle 300W Bluetooth Marine Stereo Receiver - Single DIN In-Dash AM/FM Radio with USB/SD - AUX - MP3 - Built-in Mic - EQ - Wireless Music Streaming - Remote - 12V - PLMRM29BT,Add to cart,4.1,1675.0,300.0,55.99,,Organic,0,0
"TP-Link EAP615-Wall | Omada Business WiFi 6 AX1800 in-Wall Wireless Gigabit Access Point | Support OFDMA, MU-MIMO & Beamforming | PoE Powered | Support Omada SDN | Cloud Access & Omada app",Add to cart,4.6,328.0,100.0,89.99,,Organic,0,0
"Skytech Gaming Azure 3 Desktop PC, Ryzen 7 7800X3D 4.2 GHz (5GHz Turbo), NVIDIA RTX 5060 Ti 16GB, 1TB Gen4 NVMe SSD, 32GB DDR5 RAM 6000 RGB, 650W Gold PSU, 360mm ARGB AIO, Wi-Fi, Win 11",Add to cart,4.1,155.0,50.0,1649.99,,Organic,1,0
Sigma 16-300mm F3.5 - 6.7 DC OS Contemporary Lens (Canon RF Mount),Add to cart,4.5,7.0,50.0,769.0,,Organic,0,0
"Fintie Keyboard Case for Samsung Galaxy Tab A9 Plus/A9+ 5G 11 Inch 2023 Model (SM-X210/X216/X218), Slim Lightweight Stand Cover with Magnetically Detachable Wireless Bluetooth Keyboard, Black",Add to cart,4.5,686.0,300.0,27.99,,Organic,0,0
"Lenovo IdeaPad Slim 3 Laptop Computer for Home Student Study, Intel 10-Core i7-13620H (Beat Ultra 7 255U), 16GB DDR5 RAM, 512GB PCIe SSD, 16"" FHD+, WiFi 6, Bluetooth 5.2, Luna Grey, Windows 11 Pro",,4.8,14.0,50.0,699.99,2899.0,Organic,0,0
"Monoprice XLR Male to XLR Female Cable - for Microphone, Gold Plated, 16AWG, 10 Feet, Black - Premier Series",Add to cart,4.7,4870.0,500.0,11.99,18.98,Organic,0,0
CORSAIR RM1200x Shift Fully Modular ATX Power Supply - 80 Plus Gold - ATX 3.0 - PCIe 5.0 - Zero RPM - Modular Side Interface - White,Add to cart,4.6,75.0,100.0,269.99,,Organic,0,0
"Sony WH-1000XM6 The Best Wireless Noise Canceling Headphones, HD NC Processor QN3, 12 Microphones, Adaptive NC Optimizer, Mastered by Engineers, Studio-Quality, 30-Hour Battery, Midnight Blue",Add to cart,4.4,787.0,2000.0,448.0,,Sponsored,0,0
"Apple Mid 2015 iPad Mini 4 7.9-inch, Wi-Fi, 64GB Gold (Renewed)",,3.9,483.0,200.0,109.0,,Organic,0,0
"HP 2025 Omnidesk (Envy Next Brand) M02 AI Copilot Business Tower Desktop, Core i7-14700, 32GB DDR5, 1TB SSD, Wired KB & Mouse, Wi-Fi 6, Bluetooth, W11P, Bundle with Lexar SL660 512GB Portable SSD",Add to cart,5.0,1.0,50.0,949.0,,Organic,0,0
"Keychron B6 Pro Ultra-Thin Wireless Keyboard, Full-Size ZMK with Numeric Keypad Quiet Typing, 2.4 GHz/Bluetooth 5.2/Wired Connection Long Battery Life, Compatible with Mac Windows Linux - Space Gray",Add to cart,4.0,68.0,200.0,38.24,44.99,Organic,0,0
"DEWALT Heavy Duty Magnetic Power Bank 5,000mAh, Rugged Wireless Portable Charger, 18W Fast Charging Battery Pack, USB-C to C w/USB Adapter Cable 4', Water Resistant, Works w/Magsafe iPhone 16/15/14",Add to cart,3.8,241.0,200.0,57.99,,Organic,0,0
Humminbird 410190-1 Helix 5 Sonar G2,Add to cart,4.5,663.0,100.0,212.06,,Organic,0,0
"Hisense 40-Inch Class H4 Series LED Roku Smart TV with Alexa Compatibility (40H4F, 2020 Model)",Add to cart,4.5,8963.0,100.0,184.95,,Organic,0,0
GE 3-Outlet Power Strip Surge Protector 15 Ft Braided Long Cord Extension Cord Surge Protector Power Strip Flat Plug Extension Cord 250 Joules UL Listed Black 44237,Add to cart,4.8,20354.0,500.0,12.23,,Organic,0,0
"HP 213X High Yield Yellow Original Laserjet Toner Cartridge, W2132X. Works Laserjet Enterprise 5700, 5800, 6700, 6701, 6800, 6801",Add to cart,5.0,4.0,50.0,321.89,,Organic,0,0
"Razer Joro Portable Wireless Gaming Keyboard: Thin, Light, Compact - Chroma RGB - Low Profile Switches - Bluetooth - Long Battery Life - Snap Tap - For PC & Mac Laptops, Steam Deck, Smartphone, Tablet",Add to cart,4.4,42.0,100.0,139.99,,Organic,0,0
Apple Magic Keyboard - US English - Silver (Renewed),,4.4,227.0,200.0,59.91,66.0,Organic,0,0
"Amazon Basics 6-in-1 USB-C 3.2 (10G) Hub, 1 USB-C 100W PD Input, 2 USB-A, 1 USB-C, HDMI 4K, Ethernet, Light Grey, 11.94 x 4.6 x 1.5cm",Add to cart,4.2,207.0,300.0,29.98,,Organic,0,0
"Mounting Dream Sliding TV Wall Mount for 42-86"" TVs, Full Motion Articulating Dual Arms, Easy TV Centering, Max VESA 600x400mm, 132 lbs, MD2198",,4.8,3552.0,200.0,98.99,129.99,Organic,0,0
"VILTROX 24W/s Retro Flash for Camera, 0.1-1.5s Recycle Small Camera Flash, 800mAh On Camera Mini Flash GN12 with 7 Levels, S1/S2 Optical Control for Sony Fujifilm Canon Nikon Olympus (Z1+)",Add to cart,4.5,93.0,200.0,49.99,,Organic,0,0
Humminbird 407860-1 HDR 650 In Dash Digital Depth Sounder,Add to cart,4.5,348.0,100.0,141.85,149.99,Organic,0,0
"JBL Stage2 604C 540 Watt a Pair 2 Way Components 6.5"" Inch Crossover & tweeters",Add to cart,4.5,271.0,100.0,89.95,,Organic,0,0
"Hape Kid’s Wooden Toy Ukulele | 21 Inch Wooden Ukulele Musical Instrument with Vibrant Sound and Tunable Nylon Strings for Children, Blue",Add to cart,4.4,4965.0,300.0,12.16,24.99,Organic,0,0
"Kenwood KFC-1066S 4"" 2-way Speakers",Add to cart,4.7,386.0,200.0,32.99,,Organic,0,0
"weBoost Overland Antenna for Drive Reach Cell Phone Signal Boosters | Boosts 5G & 4G LTE for All U.S. Carriers - Verizon, AT&T, T-Mobile & More | Made in The USA | FCC Approved (Model 311248)",Add to cart,4.3,46.0,100.0,119.99,,Organic,0,0
"acer Laptop Stand for Desk - with 360 Swivel Base, Rotating Laptop Riser for Desk, Adjustable Computer Stand for Laptops, Ergonomic Riser Holder Foldable, Portable MacBook Pro Air (10-16"") - Silver",Add to cart,4.7,77.0,200.0,29.99,45.99,Organic,0,0
"UGREEN USB C to Aux Type C to 3.5mm Audio Adapter Hi-Res 32bit/384KHz Stereo Cord Headphone Male Car Auxiliary Cable Compatible with iPhone 16 15 Pro Max Plus, Galaxy S25 S24 Ultra iPad Pixel 9, 3.3FT",Add to cart,4.5,288.0,400.0,13.99,,Organic,1,0
"UGREEN 35W USB C Charger, Nexode 2-Ports GaN Foldable PPS Compact Fast Wall Charger Block for iPhone 16/15/14/13, Galaxy S25/S24/S23, Pixel 8 Pro/8/7, iPad, MacBook, Steam Deck",Add to cart,4.8,1926.0,500.0,18.99,25.99,Organic,0,0
Nintendo Wii U Console 32GB Basic Set - Black (Renewed),,4.2,244.0,100.0,197.95,,Organic,0,0
Speck Products iPad (10th Gen - 2022) Stylefolio with Microban (Black/Slate Grey),Add to cart,4.6,244.0,300.0,19.88,,Organic,0,0
Pelican 1010 Micro Case (Black/Clear),Add to cart,4.8,3488.0,300.0,20.95,,Organic,0,0
"VILTROX 24W/s Retro Flash for Camera, 0.1-1.5s Recycle Small Camera Flash, 800mAh On Camera Mini Flash GN12 with 7 Levels, S1/S2 Optical Control for Sony Fujifilm Canon Nikon Olympus (Z1+)",Add to cart,4.5,93.0,200.0,49.99,,Organic,0,0
Humminbird 407860-1 HDR 650 In Dash Digital Depth Sounder,Add to cart,4.5,348.0,100.0,141.85,149.99,Organic,0,0
"JBL Stage2 604C 540 Watt a Pair 2 Way Components 6.5"" Inch Crossover & tweeters",Add to cart,4.5,271.0,100.0,89.95,,Organic,0,0
"Hape Kid’s Wooden Toy Ukulele | 21 Inch Wooden Ukulele Musical Instrument with Vibrant Sound and Tunable Nylon Strings for Children, Blue",Add to cart,4.4,4965.0,300.0,12.16,24.99,Organic,0,0
"Kenwood KFC-1066S 4"" 2-way Speakers",Add to cart,4.7,386.0,200.0,32.99,,Organic,0,0
"weBoost Overland Antenna for Drive Reach Cell Phone Signal Boosters | Boosts 5G & 4G LTE for All U.S. Carriers - Verizon, AT&T, T-Mobile & More | Made in The USA | FCC Approved (Model 311248)",Add to cart,4.3,46.0,100.0,119.99,,Organic,0,0
"acer Laptop Stand for Desk - with 360 Swivel Base, Rotating Laptop Riser for Desk, Adjustable Computer Stand for Laptops, Ergonomic Riser Holder Foldable, Portable MacBook Pro Air (10-16"") - Silver",Add to cart,4.7,77.0,200.0,29.99,45.99,Organic,0,0
"UGREEN USB C to Aux Type C to 3.5mm Audio Adapter Hi-Res 32bit/384KHz Stereo Cord Headphone Male Car Auxiliary Cable Compatible with iPhone 16 15 Pro Max Plus, Galaxy S25 S24 Ultra iPad Pixel 9, 3.3FT",Add to cart,4.5,288.0,400.0,13.99,,Organic,1,0
"UGREEN 35W USB C Charger, Nexode 2-Ports GaN Foldable PPS Compact Fast Wall Charger Block for iPhone 16/15/14/13, Galaxy S25/S24/S23, Pixel 8 Pro/8/7, iPad, MacBook, Steam Deck",Add to cart,4.8,1926.0,500.0,18.99,25.99,Organic,0,0
Nintendo Wii U Console 32GB Basic Set - Black (Renewed),,4.2,244.0,100.0,197.95,,Organic,0,0
"Duracell Coppertop 9V Battery, 6 Count (Pack of 1), 9 Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",Add to cart,4.8,5257.0,20000.0,19.69,23.26,Sponsored,0,0
D'Addario Mic Mute Infared Microphone Sensor - Feedback Eliminator,Add to cart,4.9,20.0,100.0,99.99,,Sponsored,0,0
Pelican 1010 Micro Case (Black/Clear),Add to cart,4.8,3488.0,300.0,20.95,,Organic,0,0
"VILTROX 24W/s Retro Flash for Camera, 0.1-1.5s Recycle Small Camera Flash, 800mAh On Camera Mini Flash GN12 with 7 Levels, S1/S2 Optical Control for Sony Fujifilm Canon Nikon Olympus (Z1+)",Add to cart,4.5,93.0,200.0,49.99,,Organic,0,0
Humminbird 407860-1 HDR 650 In Dash Digital Depth Sounder,Add to cart,4.5,348.0,100.0,141.85,149.99,Organic,0,0
"JBL Stage2 604C 540 Watt a Pair 2 Way Components 6.5"" Inch Crossover & tweeters",Add to cart,4.5,271.0,100.0,89.95,,Organic,0,0
"Hape Kid’s Wooden Toy Ukulele | 21 Inch Wooden Ukulele Musical Instrument with Vibrant Sound and Tunable Nylon Strings for Children, Blue",Add to cart,4.4,4965.0,300.0,12.16,24.99,Organic,0,0
"Belkin MagSafe-Compatible 3-in-1 Wireless Charger Stand 15W - Qi2-Certified Wireless Charging Station, Fast Charging of iPhone 16, AirPods, & Apple Watch - 36W Included - Black",Add to cart,4.4,3548.0,200.0,109.99,129.99,Sponsored,0,0
"Seagate IronWolf Pro, 12 TB, Enterprise NAS Internal HDD –CMR 3.5 Inch, SATA 6 Gb/s, 7,200 RPM, 256 MB Cache for RAID Network Attached Storage (ST12000NT001)",Add to cart,4.4,12157.0,400.0,249.99,269.99,Sponsored,0,0
"Kenwood KFC-1066S 4"" 2-way Speakers",Add to cart,4.7,386.0,200.0,32.99,,Organic,0,0
"weBoost Overland Antenna for Drive Reach Cell Phone Signal Boosters | Boosts 5G & 4G LTE for All U.S. Carriers - Verizon, AT&T, T-Mobile & More | Made in The USA | FCC Approved (Model 311248)",Add to cart,4.3,46.0,100.0,119.99,,Organic,0,0
"acer Laptop Stand for Desk - with 360 Swivel Base, Rotating Laptop Riser for Desk, Adjustable Computer Stand for Laptops, Ergonomic Riser Holder Foldable, Portable MacBook Pro Air (10-16"") - Silver",Add to cart,4.7,77.0,200.0,29.99,45.99,Organic,0,0
"UGREEN USB C to Aux Type C to 3.5mm Audio Adapter Hi-Res 32bit/384KHz Stereo Cord Headphone Male Car Auxiliary Cable Compatible with iPhone 16 15 Pro Max Plus, Galaxy S25 S24 Ultra iPad Pixel 9, 3.3FT",Add to cart,4.5,288.0,400.0,13.99,,Organic,1,0
"UGREEN 35W USB C Charger, Nexode 2-Ports GaN Foldable PPS Compact Fast Wall Charger Block for iPhone 16/15/14/13, Galaxy S25/S24/S23, Pixel 8 Pro/8/7, iPad, MacBook, Steam Deck",Add to cart,4.8,1926.0,500.0,18.99,25.99,Organic,0,0
Nintendo Wii U Console 32GB Basic Set - Black (Renewed),,4.2,244.0,100.0,197.95,,Organic,0,0
"Duracell Coppertop 9V Battery, 6 Count (Pack of 1), 9 Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",Add to cart,4.8,5257.0,20000.0,19.69,23.26,Sponsored,0,0
"Xerox B235DNI All-In-One Printer, Laser, B&W, Wireless, ADF, Letter, Print, Scan, Copy, Fax, Energy Star Certified, Up to 36PPM",Add to cart,3.6,97.0,100.0,229.99,,Organic,0,0
"Belkin USB C to HDMI Adapter + USBC Charging Port to Charge While You Display, Supports 4K UHD Video, Passthrough Power up to 60W for Connected Devices, Compatible with MacBook, iPad, Windows",Add to cart,4.2,2189.0,300.0,29.89,34.99,Organic,0,0
"Carhartt 27L Classic Single-Compartment Backpack, Durable Pack with Laptop Sleeve and Duravax Abrasion Resistant Base, Black",Add to cart,4.9,40.0,200.0,99.99,,Organic,0,0
Pyle 300W Bluetooth Marine Stereo Receiver - Single DIN In-Dash AM/FM Radio with USB/SD - AUX - MP3 - Built-in Mic - EQ - Wireless Music Streaming - Remote - 12V - PLMRM29BT,Add to cart,4.1,1675.0,300.0,55.99,,Organic,0,0
"TP-Link EAP615-Wall | Omada Business WiFi 6 AX1800 in-Wall Wireless Gigabit Access Point | Support OFDMA, MU-MIMO & Beamforming | PoE Powered | Support Omada SDN | Cloud Access & Omada app",Add to cart,4.6,328.0,100.0,89.99,,Organic,0,0
"Skytech Gaming Azure 3 Desktop PC, Ryzen 7 7800X3D 4.2 GHz (5GHz Turbo), NVIDIA RTX 5060 Ti 16GB, 1TB Gen4 NVMe SSD, 32GB DDR5 RAM 6000 RGB, 650W Gold PSU, 360mm ARGB AIO, Wi-Fi, Win 11",Add to cart,4.1,155.0,50.0,1649.99,,Organic,1,0
Sigma 16-300mm F3.5 - 6.7 DC OS Contemporary Lens (Canon RF Mount),Add to cart,4.5,7.0,50.0,769.0,,Organic,0,0
"Fintie Keyboard Case for Samsung Galaxy Tab A9 Plus/A9+ 5G 11 Inch 2023 Model (SM-X210/X216/X218), Slim Lightweight Stand Cover with Magnetically Detachable Wireless Bluetooth Keyboard, Black",Add to cart,4.5,686.0,300.0,27.99,,Organic,0,0
"Lenovo IdeaPad Slim 3 Laptop Computer for Home Student Study, Intel 10-Core i7-13620H (Beat Ultra 7 255U), 16GB DDR5 RAM, 512GB PCIe SSD, 16"" FHD+, WiFi 6, Bluetooth 5.2, Luna Grey, Windows 11 Pro",,4.8,14.0,50.0,699.99,2899.0,Organic,0,0
"Monoprice XLR Male to XLR Female Cable - for Microphone, Gold Plated, 16AWG, 10 Feet, Black - Premier Series",Add to cart,4.7,4870.0,500.0,11.99,18.98,Organic,0,0
"Belkin MagSafe-Compatible 3-in-1 Wireless Charger Stand 15W - Qi2-Certified Wireless Charging Station, Fast Charging of iPhone 16, AirPods, & Apple Watch - 36W Included - Black",Add to cart,4.4,3548.0,200.0,109.99,129.99,Sponsored,0,0
CORSAIR RM1200x Shift Fully Modular ATX Power Supply - 80 Plus Gold - ATX 3.0 - PCIe 5.0 - Zero RPM - Modular Side Interface - White,Add to cart,4.6,75.0,100.0,269.99,,Organic,0,0
"Apple Mid 2015 iPad Mini 4 7.9-inch, Wi-Fi, 64GB Gold (Renewed)",,3.9,483.0,200.0,109.0,,Organic,0,0
"HP 2025 Omnidesk (Envy Next Brand) M02 AI Copilot Business Tower Desktop, Core i7-14700, 32GB DDR5, 1TB SSD, Wired KB & Mouse, Wi-Fi 6, Bluetooth, W11P, Bundle with Lexar SL660 512GB Portable SSD",Add to cart,5.0,1.0,50.0,949.0,,Organic,0,0
"Keychron B6 Pro Ultra-Thin Wireless Keyboard, Full-Size ZMK with Numeric Keypad Quiet Typing, 2.4 GHz/Bluetooth 5.2/Wired Connection Long Battery Life, Compatible with Mac Windows Linux - Space Gray",Add to cart,4.0,68.0,200.0,38.24,44.99,Organic,0,0
"DEWALT Heavy Duty Magnetic Power Bank 5,000mAh, Rugged Wireless Portable Charger, 18W Fast Charging Battery Pack, USB-C to C w/USB Adapter Cable 4', Water Resistant, Works w/Magsafe iPhone 16/15/14",Add to cart,3.8,241.0,200.0,57.99,,Organic,0,0
Humminbird 410190-1 Helix 5 Sonar G2,Add to cart,4.5,663.0,100.0,212.06,,Organic,0,0
"Hisense 40-Inch Class H4 Series LED Roku Smart TV with Alexa Compatibility (40H4F, 2020 Model)",Add to cart,4.5,8963.0,100.0,184.95,,Organic,0,0
GE 3-Outlet Power Strip Surge Protector 15 Ft Braided Long Cord Extension Cord Surge Protector Power Strip Flat Plug Extension Cord 250 Joules UL Listed Black 44237,Add to cart,4.8,20354.0,500.0,12.23,,Organic,0,0
"HP 213X High Yield Yellow Original Laserjet Toner Cartridge, W2132X. Works Laserjet Enterprise 5700, 5800, 6700, 6701, 6800, 6801",Add to cart,5.0,4.0,50.0,321.89,,Organic,0,0
"Razer Joro Portable Wireless Gaming Keyboard: Thin, Light, Compact - Chroma RGB - Low Profile Switches - Bluetooth - Long Battery Life - Snap Tap - For PC & Mac Laptops, Steam Deck, Smartphone, Tablet",Add to cart,4.4,42.0,100.0,139.99,,Organic,0,0
Apple Magic Keyboard - US English - Silver (Renewed),,4.4,227.0,200.0,59.91,66.0,Organic,0,0
"Amazon Basics 6-in-1 USB-C 3.2 (10G) Hub, 1 USB-C 100W PD Input, 2 USB-A, 1 USB-C, HDMI 4K, Ethernet, Light Grey, 11.94 x 4.6 x 1.5cm",Add to cart,4.2,207.0,300.0,29.98,,Organic,0,0
"HP 255 G10 Laptop, 15.6"" FHD Display, AMD Ryzen 5 7530U, 32GB RAM, 1TB SSD, Windows 11 Pro, Business Laptop for Office, School, and Daily Use, Work and Entertainment, Silver",Add to cart,4.3,134.0,50.0,559.0,,Sponsored,0,0
Pelican 1010 Micro Case (Black/Clear),Add to cart,4.8,3488.0,300.0,20.95,,Organic,0,0
"VILTROX 24W/s Retro Flash for Camera, 0.1-1.5s Recycle Small Camera Flash, 800mAh On Camera Mini Flash GN12 with 7 Levels, S1/S2 Optical Control for Sony Fujifilm Canon Nikon Olympus (Z1+)",Add to cart,4.5,93.0,200.0,49.99,,Organic,0,0
Humminbird 407860-1 HDR 650 In Dash Digital Depth Sounder,Add to cart,4.5,348.0,100.0,141.85,149.99,Organic,0,0
"JBL Stage2 604C 540 Watt a Pair 2 Way Components 6.5"" Inch Crossover & tweeters",Add to cart,4.5,271.0,100.0,89.95,,Organic,0,0
"Hape Kid’s Wooden Toy Ukulele | 21 Inch Wooden Ukulele Musical Instrument with Vibrant Sound and Tunable Nylon Strings for Children, Blue",Add to cart,4.4,4965.0,300.0,12.16,24.99,Organic,0,0
"Kenwood KFC-1066S 4"" 2-way Speakers",Add to cart,4.7,386.0,200.0,32.99,,Organic,0,0
"weBoost Overland Antenna for Drive Reach Cell Phone Signal Boosters | Boosts 5G & 4G LTE for All U.S. Carriers - Verizon, AT&T, T-Mobile & More | Made in The USA | FCC Approved (Model 311248)",Add to cart,4.3,46.0,100.0,119.99,,Organic,0,0
"acer Laptop Stand for Desk - with 360 Swivel Base, Rotating Laptop Riser for Desk, Adjustable Computer Stand for Laptops, Ergonomic Riser Holder Foldable, Portable MacBook Pro Air (10-16"") - Silver",Add to cart,4.7,77.0,200.0,29.99,45.99,Organic,0,0
"UGREEN USB C to Aux Type C to 3.5mm Audio Adapter Hi-Res 32bit/384KHz Stereo Cord Headphone Male Car Auxiliary Cable Compatible with iPhone 16 15 Pro Max Plus, Galaxy S25 S24 Ultra iPad Pixel 9, 3.3FT",Add to cart,4.5,288.0,400.0,13.99,,Organic,1,0
"UGREEN 35W USB C Charger, Nexode 2-Ports GaN Foldable PPS Compact Fast Wall Charger Block for iPhone 16/15/14/13, Galaxy S25/S24/S23, Pixel 8 Pro/8/7, iPad, MacBook, Steam Deck",Add to cart,4.8,1926.0,500.0,18.99,25.99,Organic,0,0
Nintendo Wii U Console 32GB Basic Set - Black (Renewed),,4.2,244.0,100.0,197.95,,Organic,0,0
"Duracell Coppertop 9V Battery, 6 Count (Pack of 1), 9 Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",Add to cart,4.8,5257.0,20000.0,19.69,23.26,Sponsored,0,0
Pelican 1010 Micro Case (Black/Clear),Add to cart,4.8,3488.0,300.0,20.95,,Organic,0,0
"VILTROX 24W/s Retro Flash for Camera, 0.1-1.5s Recycle Small Camera Flash, 800mAh On Camera Mini Flash GN12 with 7 Levels, S1/S2 Optical Control for Sony Fujifilm Canon Nikon Olympus (Z1+)",Add to cart,4.5,93.0,200.0,49.99,,Organic,0,0
Humminbird 407860-1 HDR 650 In Dash Digital Depth Sounder,Add to cart,4.5,348.0,100.0,141.85,149.99,Organic,0,0
"JBL Stage2 604C 540 Watt a Pair 2 Way Components 6.5"" Inch Crossover & tweeters",Add to cart,4.5,271.0,100.0,89.95,,Organic,0,0
